cod;nome;período;valor
12;AC;1995;86
13;AM;1995;383
14;RR;1995;79
29;BA;1995;1360
31;MG;1995;1057
32;ES;1995;1031
33;RJ;1995;7617
53;DF;1996;562
15;PA;1996;622
16;AP;1996;141
17;TO;1996;105
21;MA;1996;330
22;PI;1996;102
23;CE;1996;793
24;RN;1996;206
11;RO;1996;256
12;AC;1996;89
13;AM;1996;417
14;RR;1996;89
25;PB;1996;530
26;PE;1996;2773
27;AL;1996;671
28;SE;1996;207
29;BA;1996;1707
31;MG;1996;1075
32;ES;1996;1067
33;RJ;1996;7369
35;SP;1996;11361
41;PR;1996;1225
42;SC;1996;345
43;RS;1996;1290
50;MS;1996;642
51;MT;1996;568
52;GO;1996;663
26;PE;1997;3463
11;RO;1997;322
12;AC;1997;86
13;AM;1997;433
14;RR;1997;80
15;PA;1997;678
16;AP;1997;128
17;TO;1997;93
21;MA;1997;285
22;PI;1997;129
23;CE;1997;941
24;RN;1997;208
25;PB;1997;449
27;AL;1997;580
28;SE;1997;172
29;BA;1997;1805
31;MG;1997;1168
32;ES;1997;1287
33;RJ;1997;7298
35;SP;1997;11509
41;PR;1997;1424
42;SC;1997;372
43;RS;1997;1458
50;MS;1997;652
51;MT;1997;673
52;GO;1997;646
53;DF;1997;565
52;GO;1998;616
51;MT;1998;737
50;MS;1998;595
43;RS;1998;1343
42;SC;1998;345
41;PR;1998;1447
35;SP;1998;12952
33;RJ;1998;7000
32;ES;1998;1508
31;MG;1998;1310
29;BA;1998;1169
28;SE;1998;162
27;AL;1998;537
26;PE;1998;4141
25;PB;1998;414
24;RN;1998;202
23;CE;1998;889
22;PI;1998;119
21;MA;1998;247
17;TO;1998;110
16;AP;1998;148
15;PA;1998;707
53;DF;1998;579
14;RR;1998;122
13;AM;1998;481
12;AC;1998;98
11;RO;1998;449
50;MS;1999;508
11;RO;1999;392
12;AC;1999;44
13;AM;1999;475
14;RR;1999;139
15;PA;1999;601
16;AP;1999;175
17;TO;1999;121
21;MA;1999;233
22;PI;1999;126
42;SC;1999;335
23;CE;1999;1012
24;RN;1999;200
25;PB;1999;369
26;PE;1999;3949
27;AL;1999;499
28;SE;1999;288
29;BA;1999;823
31;MG;1999;1373
32;ES;1999;1396
33;RJ;1999;6695
35;SP;1999;14640
41;PR;1999;1522
53;DF;1999;598
52;GO;1999;733
51;MT;1999;751
43;RS;1999;1370
23;CE;2000;1131
43;RS;2000;1491
50;MS;2000;577
51;MT;2000;909
52;GO;2000;940
53;DF;2000;644
42;SC;2000;380
41;PR;2000;1623
35;SP;2000;14441
33;RJ;2000;6795
32;ES;2000;1322
31;MG;2000;1857
29;BA;2000;1108
28;SE;2000;373
27;AL;2000;663
26;PE;2000;3980
25;PB;2000;463
11;RO;2000;419
12;AC;2000;93
13;AM;2000;516
14;RR;2000;108
15;PA;2000;743
16;AP;2000;152
17;TO;2000;160
21;MA;2000;320
22;PI;2000;214
24;RN;2000;235
29;BA;2001;1500
31;MG;2001;2124
32;ES;2001;1319
33;RJ;2001;6767
35;SP;2001;14669
41;PR;2001;1852
51;MT;2001;880
52;GO;2001;1035
53;DF;2001;649
50;MS;2001;555
43;RS;2001;1674
42;SC;2001;417
11;RO;2001;508
12;AC;2001;109
13;AM;2001;430
14;RR;2001;101
15;PA;2001;869
16;AP;2001;170
17;TO;2001;189
21;MA;2001;509
22;PI;2001;226
23;CE;2001;1170
24;RN;2001;297
25;PB;2001;439
26;PE;2001;4409
27;AL;2001;775
28;SE;2001;487
22;PI;2002;279
23;CE;2002;1320
24;RN;2002;276
25;PB;2002;551
26;PE;2002;4118
27;AL;2002;921
53;DF;2002;591
52;GO;2002;1225
51;MT;2002;856
50;MS;2002;605
43;RS;2002;1714
28;SE;2002;519
29;BA;2002;1634
31;MG;2002;2700
11;RO;2002;569
12;AC;2002;140
13;AM;2002;478
14;RR;2002;110
32;ES;2002;1494
33;RJ;2002;7748
35;SP;2002;13471
41;PR;2002;2061
42;SC;2002;510
15;PA;2002;1119
16;AP;2002;169
17;TO;2002;150
21;MA;2002;567
41;PR;2003;2326
43;RS;2003;1731
50;MS;2003;640
51;MT;2003;818
52;GO;2003;1201
53;DF;2003;678
11;RO;2003;514
12;AC;2003;132
13;AM;2003;523
14;RR;2003;100
15;PA;2003;1311
16;AP;2003;170
17;TO;2003;182
21;MA;2003;726
22;PI;2003;265
23;CE;2003;1460
24;RN;2003;373
25;PB;2003;579
26;PE;2003;4243
27;AL;2003;972
28;SE;2003;435
29;BA;2003;2014
31;MG;2003;3493
32;ES;2003;1487
33;RJ;2003;7579
35;SP;2003;13017
42;SC;2003;600
16;AP;2004;157
15;PA;2004;1426
14;RR;2004;78
13;AM;2004;477
12;AC;2004;104
11;RO;2004;529
53;DF;2004;642
52;GO;2004;1377
51;MT;2004;754
50;MS;2004;601
43;RS;2004;1787
42;SC;2004;559
41;PR;2004;2573
35;SP;2004;10474
33;RJ;2004;7221
32;ES;2004;1482
31;MG;2004;3913
29;BA;2004;2064
28;SE;2004;424
27;AL;2004;960
26;PE;2004;3898
25;PB;2004;611
24;RN;2004;323
23;CE;2004;1459
22;PI;2004;301
21;MA;2004;679
17;TO;2004;180
33;RJ;2005;6885
11;RO;2005;506
12;AC;2005;111
13;AM;2005;551
14;RR;2005;84
15;PA;2005;1797
16;AP;2005;181
17;TO;2005;169
21;MA;2005;877
22;PI;2005;328
23;CE;2005;1555
24;RN;2005;364
25;PB;2005;683
26;PE;2005;4048
27;AL;2005;1129
28;SE;2005;459
29;BA;2005;2669
31;MG;2005;3846
32;ES;2005;1453
35;SP;2005;8091
41;PR;2005;2738
42;SC;2005;564
43;RS;2005;1812
50;MS;2005;561
51;MT;2005;815
52;GO;2005;1334
53;DF;2005;610
25;PB;2006;762
26;PE;2006;4162
27;AL;2006;1514
28;SE;2006;545
29;BA;2006;3065
31;MG;2006;3783
32;ES;2006;1578
33;RJ;2006;6858
35;SP;2006;7582
