cod;nome;período;valor
51;MT;1999;476
50;MS;1999;351
43;RS;1999;1085
42;SC;1999;179
41;PR;1999;1027
35;SP;1999;8017
33;RJ;1999;6002
32;ES;1999;1121
31;MG;1999;725
29;BA;1999;551
28;SE;1999;216
27;AL;1999;382
26;PE;1999;3610
25;PB;1999;256
24;RN;1999;138
23;CE;1999;528
22;PI;1999;56
21;MA;1999;102
16;AP;1999;60
15;PA;1999;344
14;RR;1999;60
13;AM;1999;222
12;AC;1999;14
11;RO;1999;322
53;DF;2000;501
12;AC;2000;39
13;AM;2000;247
14;RR;2000;47
15;PA;2000;461
16;AP;2000;33
17;TO;2000;97
21;MA;2000;141
22;PI;2000;98
23;CE;2000;657
24;RN;2000;147
25;PB;2000;372
26;PE;2000;3617
27;AL;2000;484
28;SE;2000;279
29;BA;2000;766
31;MG;2000;1420
32;ES;2000;1004
33;RJ;2000;6126
35;SP;2000;9642
11;RO;2000;277
41;PR;2000;1093
42;SC;2000;222
43;RS;2000;1250
50;MS;2000;448
51;MT;2000;691
52;GO;2000;706
28;SE;2001;366
14;RR;2001;42
13;AM;2001;199
12;AC;2001;54
11;RO;2001;377
53;DF;2001;495
52;GO;2001;752
21;MA;2001;221
51;MT;2001;582
50;MS;2001;395
43;RS;2001;1343
42;SC;2001;269
41;PR;2001;1269
35;SP;2001;10625
33;RJ;2001;6134
32;ES;2001;1019
31;MG;2001;1558
29;BA;2001;1129
17;TO;2001;131
16;AP;2001;43
15;PA;2001;543
23;CE;2001;638
24;RN;2001;216
25;PB;2001;346
22;PI;2001;102
26;PE;2001;3949
27;AL;2001;604
15;PA;2002;694
25;PB;2002;425
26;PE;2002;3639
27;AL;2002;720
28;SE;2002;402
29;BA;2002;1220
31;MG;2002;2049
32;ES;2002;1221
33;RJ;2002;6678
35;SP;2002;9415
41;PR;2002;1494
42;SC;2002;317
43;RS;2002;1373
50;MS;2002;421
51;MT;2002;582
52;GO;2002;893
53;DF;2002;469
13;AM;2002;201
12;AC;2002;66
11;RO;2002;393
14;RR;2002;48
24;RN;2002;193
23;CE;2002;741
22;PI;2002;120
21;MA;2002;253
17;TO;2002;83
16;AP;2002;50
31;MG;2003;2815
53;DF;2003;562
52;GO;2003;868
51;MT;2003;555
50;MS;2003;430
43;RS;2003;1365
42;SC;2003;414
41;PR;2003;1748
35;SP;2003;9570
33;RJ;2003;6365
32;ES;2003;1179
29;BA;2003;1588
28;SE;2003;339
27;AL;2003;774
26;PE;2003;3766
25;PB;2003;459
24;RN;2003;289
23;CE;2003;846
22;PI;2003;143
21;MA;2003;351
17;TO;2003;98
16;AP;2003;70
15;PA;2003;871
14;RR;2003;41
13;AM;2003;171
12;AC;2003;57
11;RO;2003;381
23;CE;2004;916
24;RN;2004;237
25;PB;2004;472
26;PE;2004;3344
27;AL;2004;754
28;SE;2004;301
29;BA;2004;1590
31;MG;2004;3255
32;ES;2004;1188
33;RJ;2004;6193
35;SP;2004;7611
41;PR;2004;1912
42;SC;2004;377
43;RS;2004;1432
50;MS;2004;387
51;MT;2004;454
52;GO;2004;988
53;DF;2004;506
11;RO;2004;334
12;AC;2004;49
13;AM;2004;227
14;RR;2004;31
15;PA;2004;969
16;AP;2004;74
17;TO;2004;100
21;MA;2004;355
22;PI;2004;131
14;RR;2005;28
25;PB;2005;543
26;PE;2005;3509
27;AL;2005;909
28;SE;2005;318
29;BA;2005;2022
31;MG;2005;3099
32;ES;2005;1189
33;RJ;2005;5978
35;SP;2005;5796
41;PR;2005;2027
42;SC;2005;392
43;RS;2005;1473
50;MS;2005;345
51;MT;2005;487
52;GO;2005;937
53;DF;2005;452
13;AM;2005;264
11;RO;2005;367
12;AC;2005;36
23;CE;2005;1012
22;PI;2005;151
21;MA;2005;489
17;TO;2005;78
16;AP;2005;55
15;PA;2005;1195
24;RN;2005;268
17;TO;2006;85
53;DF;2006;435
52;GO;2006;984
51;MT;2006;497
50;MS;2006;370
43;RS;2006;1425
42;SC;2006;386
41;PR;2006;2229
35;SP;2006;5761
33;RJ;2006;5790
32;ES;2006;1294
31;MG;2006;3075
29;BA;2006;2402
28;SE;2006;403
27;AL;2006;1308
26;PE;2006;3592
25;PB;2006;628
24;RN;2006;306
23;CE;2006;1060
22;PI;2006;192
21;MA;2006;479
16;AP;2006;75
15;PA;2006;1295
14;RR;2006;38
13;AM;2006;379
12;AC;2006;50
11;RO;2006;383
52;GO;2007;1009
51;MT;2007;542
50;MS;2007;401
43;RS;2007;1661
42;SC;2007;377
41;PR;2007;2285
35;SP;2007;4150
33;RJ;2007;5102
32;ES;2007;1363
31;MG;2007;2983
29;BA;2007;2700
28;SE;2007;348
27;AL;2007;1552
26;PE;2007;3706
25;PB;2007;656
24;RN;2007;438
23;CE;2007;1224
22;PI;2007;184
21;MA;2007;602
17;TO;2007;88
16;AP;2007;60
15;PA;2007;1385
14;RR;2007;28
13;AM;2007;415
12;AC;2007;51
11;RO;2007;321
53;DF;2007;516
29;BA;2008;3828
53;DF;2008;579
52;GO;2008;1201
51;MT;2008;572
50;MS;2008;392
43;RS;2008;1801
42;SC;2008;505
41;PR;2008;2540
35;SP;2008;3891
33;RJ;2008;4336
32;ES;2008;1495
31;MG;2008;2755
28;SE;2008;368
27;AL;2008;1596
