cod;nome;período;valor
14;RR;2008;20.676
35;SP;2008;3.067
15;PA;2008;3.148
32;ES;2008;3.551
43;RS;2008;3.834
52;GO;2008;3.908
51;MT;2008;4.618
11;RO;2008;5.288
41;PR;2008;5.97
50;MS;2008;6.109
12;AC;2008;6.274
27;AL;2009;0.51
25;PB;2009;1.383
29;BA;2009;1.72
23;CE;2009;1.873
13;AM;2009;1.96
22;PI;2009;1.993
14;RR;2009;19.062
53;DF;2009;2.328
21;MA;2009;2.33
26;PE;2009;2.412
28;SE;2009;2.425
16;AP;2009;2.429
15;PA;2009;2.627
31;MG;2009;2.766
35;SP;2009;2.808
42;SC;2009;2.941
24;RN;2009;3.081
33;RJ;2009;3.122
52;GO;2009;3.614
32;ES;2009;3.759
43;RS;2009;3.845
17;TO;2009;4.655
11;RO;2009;5.341
12;AC;2009;6.459
50;MS;2009;6.466
51;MT;2009;6.492
41;PR;2009;6.627
25;PB;2010;1.05
13;AM;2010;1.275
27;AL;2010;1.457
17;TO;2010;1.593
26;PE;2010;1.671
28;SE;2010;1.732
23;CE;2010;1.897
24;RN;2010;2.091
21;MA;2010;2.244
29;BA;2010;2.287
53;DF;2010;2.381
16;AP;2010;2.558
22;PI;2010;2.743
33;RJ;2010;2.852
35;SP;2010;2.865
31;MG;2010;2.884
12;AC;2010;3.139
14;RR;2010;3.29
42;SC;2010;3.317
15;PA;2010;3.352
52;GO;2010;3.629
11;RO;2010;3.718
43;RS;2010;3.776
32;ES;2010;3.904
51;MT;2010;4.461
50;MS;2010;5.059
41;PR;2010;6.913
22;PI;2011;1.058
26;PE;2011;1.214
14;RR;2011;1.565
23;CE;2011;1.588
24;RN;2011;1.59
27;AL;2011;1.621
29;BA;2011;2.208
25;PB;2011;2.249
42;SC;2011;2.362
53;DF;2011;2.429
21;MA;2011;2.535
35;SP;2011;2.552
28;SE;2011;2.797
33;RJ;2011;2.931
15;PA;2011;2.953
31;MG;2011;3.295
13;AM;2011;3.512
43;RS;2011;3.628
16;AP;2011;4.053
12;AC;2011;4.072
32;ES;2011;4.492
11;RO;2011;4.504
51;MT;2011;4.653
52;GO;2011;4.784
17;TO;2011;5.368
41;PR;2011;5.428
50;MS;2011;5.541
12;AC;2012;1.031
25;PB;2012;1.096
26;PE;2012;1.253
22;PI;2012;1.347
53;DF;2012;1.731
23;CE;2012;1.81
14;RR;2012;17.924
32;ES;2012;2.011
24;RN;2012;2.23
21;MA;2012;2.28
35;SP;2012;2.484
29;BA;2012;2.552
27;AL;2012;2.831
16;AP;2012;2.926
42;SC;2012;2.929
28;SE;2012;2.949
31;MG;2012;3.092
33;RJ;2012;3.107
15;PA;2012;3.154
