cod;nome;período;valor
29;BA;2008;2.68
16;AP;2008;0.92
13;AM;2008;1.18
27;AL;2008;3.4
12;AC;2008;0
17;TO;2008;1.49
35;SP;2008;1.38
28;SE;2008;1.04
42;SC;2008;1.38
43;RS;2008;2.13
14;RR;2008;0.94
12;AC;2009;0.54
27;AL;2009;4.96
13;AM;2009;1.62
16;AP;2009;0.89
29;BA;2009;3.04
17;TO;2009;1.75
23;CE;2009;1.56
53;DF;2009;3.19
32;ES;2009;7.21
52;GO;2009;2.51
21;MA;2009;0.96
31;MG;2009;1.96
50;MS;2009;2.27
51;MT;2009;2.94
15;PA;2009;2.22
25;PB;2009;3.41
26;PE;2009;4.02
22;PI;2009;0.87
41;PR;2009;3.71
33;RJ;2009;2.36
24;RN;2009;1.83
11;RO;2009;3.61
14;RR;2009;1.82
43;RS;2009;2.26
42;SC;2009;1.24
28;SE;2009;1.5
35;SP;2009;1.1
52;GO;2010;2.6
43;RS;2010;2.13
42;SC;2010;1.31
28;SE;2010;1.66
35;SP;2010;1.07
17;TO;2010;1.29
33;RJ;2010;2.24
41;PR;2010;3.49
22;PI;2010;0.98
26;PE;2010;3.26
25;PB;2010;3.99
15;PA;2010;3.27
51;MT;2010;1.78
50;MS;2010;1.68
31;MG;2010;1.94
21;MA;2010;1.24
32;ES;2010;5.16
53;DF;2010;3.06
23;CE;2010;2.33
29;BA;2010;3.23
16;AP;2010;1.44
13;AM;2010;1.59
27;AL;2010;5.34
12;AC;2010;1.84
24;RN;2010;1.99
11;RO;2010;2.17
14;RR;2010;0.89
26;PE;2011;3.04
50;MS;2011;2.76
51;MT;2011;2.21
15;PA;2011;2.72
31;MG;2011;2.16
12;AC;2011;1.29
27;AL;2011;5.67
13;AM;2011;1.78
16;AP;2011;2.54
29;BA;2011;3.41
23;CE;2011;2.67
53;DF;2011;3.15
32;ES;2011;5.68
52;GO;2011;4.13
21;MA;2011;1.5
24;RN;2011;2.63
11;RO;2011;2.77
14;RR;2011;0
43;RS;2011;2.03
42;SC;2011;1.02
28;SE;2011;2.74
35;SP;2011;0.88
17;TO;2011;1.84
25;PB;2011;5.43
33;RJ;2011;2.07
41;PR;2011;2.55
22;PI;2011;0.61
28;SE;2012;2.71
12;AC;2012;1.01
27;AL;2012;5.99
13;AM;2012;2.84
16;AP;2012;1.65
29;BA;2012;3.56
23;CE;2012;3.17
53;DF;2012;2.96
32;ES;2012;5.66
52;GO;2012;4.18
21;MA;2012;1.19
31;MG;2012;2.1
50;MS;2012;1.01
51;MT;2012;2.37
15;PA;2012;3.01
25;PB;2012;4.45
26;PE;2012;2.45
22;PI;2012;1.1
41;PR;2012;3.02
33;RJ;2012;2.13
24;RN;2012;1.89
11;RO;2012;3.23
14;RR;2012;1.27
43;RS;2012;2.39
42;SC;2012;1.12
35;SP;2012;0.93
17;TO;2012;2.52
21;MA;2013;1.68
31;MG;2013;1.98
50;MS;2013;1.85
51;MT;2013;2.15
15;PA;2013;3.03
25;PB;2013;4.18
26;PE;2013;2.91
22;PI;2013;1.33
41;PR;2013;2.23
33;RJ;2013;2.13
24;RN;2013;3.17
11;RO;2013;2.21
14;RR;2013;2.07
43;RS;2013;1.97
42;SC;2013;1.08
28;SE;2013;2.68
35;SP;2013;0.78
17;TO;2013;1.66
23;CE;2013;4.43
53;DF;2013;2.71
29;BA;2013;3.25
32;ES;2013;6.01
52;GO;2013;4.36
12;AC;2013;2.24
27;AL;2013;6.14
13;AM;2013;1.77
16;AP;2013;1.61
53;DF;2014;2.06
12;AC;2014;1.47
27;AL;2014;5.03
13;AM;2014;1.74
16;AP;2014;2.1
21;MA;2014;2.16
31;MG;2014;1.64
50;MS;2014;1.52
51;MT;2014;2.8
15;PA;2014;3.26
25;PB;2014;4.01
26;PE;2014;2.87
22;PI;2014;1.51
41;PR;2014;2.46
33;RJ;2014;2.46
24;RN;2014;3.95
11;RO;2014;3.39
14;RR;2014;1.62
43;RS;2014;2.26
42;SC;2014;1.15
28;SE;2014;4.42
35;SP;2014;0.88
17;TO;2014;1.77
23;CE;2014;4.4
29;BA;2014;2.9
32;ES;2014;4.64
52;GO;2014;4.66
42;SC;2015;0.99
12;AC;2015;1.21
27;AL;2015;3.59
13;AM;2015;2.28
16;AP;2015;1.8
29;BA;2015;2.93
23;CE;2015;3.63
53;DF;2015;1.62
32;ES;2015;4.01
52;GO;2015;4.02
21;MA;2015;1.91
31;MG;2015;1.95
50;MS;2015;1.42
51;MT;2015;3.07
15;PA;2015;3.51
25;PB;2015;3.59
26;PE;2015;2.64
22;PI;2015;1.99
41;PR;2015;1.66
33;RJ;2015;2.23
24;RN;2015;3.28
11;RO;2015;4.18
14;RR;2015;2.76
43;RS;2015;2.76
28;SE;2015;4.64
35;SP;2015;0.77
17;TO;2015;1.75
21;MA;2016;2.38
23;CE;2016;3.02
53;DF;2016;2.06
32;ES;2016;2.9
52;GO;2016;3.78
17;TO;2016;1.86
35;SP;2016;0.68
28;SE;2016;3.38
42;SC;2016;1.44
43;RS;2016;3.3
14;RR;2016;2.7
11;RO;2016;3.19
