cod;nome;período;valor
29;BA;2008;49.86
16;AP;2008;24.31
13;AM;2008;18.47
27;AL;2008;98.82
12;AC;2008;11.19
35;SP;2008;35.11
28;SE;2008;17.54
42;SC;2008;14.92
43;RS;2008;11.9
14;RR;2008;32.48
11;RO;2008;31.4
52;GO;2009;39.03
21;MA;2009;23.17
31;MG;2009;34.2
50;MS;2009;32.52
51;MT;2009;24.22
15;PA;2009;50.95
25;PB;2009;51.63
26;PE;2009;46.86
22;PI;2009;67.71
41;PR;2009;11.04
33;RJ;2009;49.18
24;RN;2009;37.04
11;RO;2009;28.2
14;RR;2009;38.7
43;RS;2009;9.91
42;SC;2009;15.01
28;SE;2009;17.4
35;SP;2009;42.26
17;TO;2009;16.23
12;AC;2009;16.19
27;AL;2009;94.13
13;AM;2009;19.48
16;AP;2009;30.43
29;BA;2009;56.61
23;CE;2009;34.51
53;DF;2009;51.36
32;ES;2009;77.76
28;SE;2010;15.45
17;TO;2010;16.84
12;AC;2010;15.07
27;AL;2010;103.21
13;AM;2010;28.24
16;AP;2010;33.3
29;BA;2010;57.17
23;CE;2010;46.4
53;DF;2010;43.05
32;ES;2010;68.47
52;GO;2010;40.16
21;MA;2010;23.91
31;MG;2010;34.34
50;MS;2010;25.77
51;MT;2010;22.55
15;PA;2010;61
25;PB;2010;60.79
26;PE;2010;45.93
22;PI;2010;57.21
41;PR;2010;12.35
33;RJ;2010;50.25
24;RN;2010;35.88
11;RO;2010;25.42
14;RR;2010;39.13
43;RS;2010;11.4
42;SC;2010;13.85
35;SP;2010;41.68
42;SC;2011;13.92
28;SE;2011;14.53
17;TO;2011;19.76
12;AC;2011;11.89
27;AL;2011;114.24
13;AM;2011;19.99
16;AP;2011;45.61
29;BA;2011;52.97
23;CE;2011;45.8
53;DF;2011;48.32
32;ES;2011;66.64
52;GO;2011;46.23
21;MA;2011;26.95
31;MG;2011;35.76
50;MS;2011;26.3
51;MT;2011;27.53
15;PA;2011;49.87
25;PB;2011;67.89
26;PE;2011;41.47
22;PI;2011;54.39
35;SP;2011;46.82
41;PR;2011;15.53
33;RJ;2011;41.2
24;RN;2011;45.67
11;RO;2011;25.99
14;RR;2011;30.52
43;RS;2011;10.35
12;AC;2012;21.02
17;TO;2012;21.54
35;SP;2012;58.06
28;SE;2012;17.08
42;SC;2012;13.84
43;RS;2012;11.79
14;RR;2012;35.77
11;RO;2012;29.35
24;RN;2012;50.05
33;RJ;2012;41.63
41;PR;2012;18.83
22;PI;2012;53.19
26;PE;2012;41.89
25;PB;2012;60.17
15;PA;2012;50.33
51;MT;2012;29.62
50;MS;2012;25.26
31;MG;2012;37.52
21;MA;2012;33.25
52;GO;2012;57.33
32;ES;2012;64.88
53;DF;2012;52.59
23;CE;2012;69.97
29;BA;2012;58.32
16;AP;2012;42.47
13;AM;2012;30.57
27;AL;2012;102.21
32;ES;2013;61.35
53;DF;2013;41.8
23;CE;2013;80.23
29;BA;2013;54.16
16;AP;2013;34.4
13;AM;2013;26.41
27;AL;2013;109.06
12;AC;2013;21.93
52;GO;2013;61.92
41;PR;2013;21.92
33;RJ;2013;42.45
24;RN;2013;65.77
11;RO;2013;29.23
14;RR;2013;31.96
43;RS;2013;25.94
42;SC;2013;12.17
28;SE;2013;15.16
35;SP;2013;65.18
17;TO;2013;17.69
21;MA;2013;39.72
31;MG;2013;43.6
50;MS;2013;22.64
51;MT;2013;31.85
15;PA;2013;51.8
25;PB;2013;61.79
26;PE;2013;34.94
22;PI;2013;48.35
31;MG;2014;48.99
12;AC;2014;27.33
27;AL;2014;106.36
13;AM;2014;38
16;AP;2014;37.25
29;BA;2014;59.44
23;CE;2014;82.93
53;DF;2014;44.4
32;ES;2014;62.03
17;TO;2014;21.3
35;SP;2014;78.08
28;SE;2014;15.38
42;SC;2014;13.64
43;RS;2014;16.87
14;RR;2014;41.8
11;RO;2014;35.01
24;RN;2014;74.18
33;RJ;2014;42.84
41;PR;2014;27.5
22;PI;2014;53.44
26;PE;2014;35.26
25;PB;2014;61.21
15;PA;2014;52.9
51;MT;2014;31.08
50;MS;2014;25.64
21;MA;2014;47.53
52;GO;2014;58.17
15;PA;2015;57.55
11;RO;2015;38.48
24;RN;2015;69.64
33;RJ;2015;37.16
41;PR;2015;23.43
22;PI;2015;64.72
26;PE;2015;34.02
14;RR;2015;38.59
25;PB;2015;61.8
43;RS;2015;19.28
42;SC;2015;15.67
28;SE;2015;13.35
35;SP;2015;96.22
17;TO;2015;34.2
32;ES;2015;51.7
52;GO;2015;61.18
21;MA;2015;48.26
31;MG;2015;42.97
50;MS;2015;22.34
53;DF;2015;33.66
51;MT;2015;29.01
23;CE;2015;73.97
29;BA;2015;57.6
16;AP;2015;44.55
13;AM;2015;38.02
27;AL;2015;87.05
12;AC;2015;27.38
35;SP;2016;110.24
12;AC;2016;52.2
27;AL;2016;90.24
13;AM;2016;54.52
16;AP;2016;37.02
